"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007159","leukocyte cell-cell adhesion","207/4541","419/18870",5.61770785819877e-30,3.21690379989037e-27,NA,"CD86/HLA-A/IDO1/PDCD1LG2/HLA-DRB5/FGL2/ZAP70/IL7R/HLA-DRA/CD6/LYN/ETS1/TBX21/CORO1A/LCK/CCR7/LEF1/TNFSF13B/KLF4/HLA-DPA1/CD5/CARD11/CCDC88B/CD3E/CD27/RAC2/ADORA2A/RASAL3/VNN1/LILRB4/RHOH/CSK/FERMT3/PTPN6/MAP3K8/PRKCQ/SCRIB/TMIGD2/ITGB2/TESPA1/SOX13/FUT7/TSPAN32/DTX1/IL1B/LGALS3/SELPLG/SART1/PRDX2/VSIR/ERBB2/SLC4A2/RUNX3/AKT1/CD40LG/SKAP1/TNFRSF14/ADAM8/FCHO1/ZBTB7B/HAVCR2/TYK2/SIRPG/JAK2/SOCS1/ZC3H12A/SLAMF1/IL2RA/ITGB7/PELI1/BCL6/IL15/LOXL3/LAX1/CCL2/SMARCA4/DUSP10/CD81/PAWR/HLX/JAK3/LAG3/TNIP1/IL6ST/YES1/IL12RB1/MAD1L1/ITPKB/SOX12/ANXA1/IL4R/GCNT1/NFAT5/FLOT2/BMI1/IRAK1/BAD/CD4/WNT10B/SOCS6/ITGB1/CD83/KLHL25/ITGAL/ACTB/PRKCZ/RELA/IL18/NCK2/SASH3/B2M/ZDHHC21/SEMA4D/AGER/STK10/SELENOK/PTPN22/VAV1/SMARCD2/ITGA5/PODXL2/AP3D1/RPS3/VSIG4/DHPS/S100A9/S100A8/ZBTB16/CD28/RASGRP1/LILRB2/KLRK1/SYK/SIRPA/PTAFR/LILRB1/DPP4/TIGIT/PYCARD/CD1D/SIRPB1/HLA-DPB1/SRC/LGALS1/ICOS/CD74/HLA-DMB/RARA/ALOX5/LRG1/LGALS9/ZMIZ1/NLRP3/CEBPB/ICAM1/CTLA4/SMARCD3/SOX4/ADTRP/KLRC4-KLRK1/HLA-DMA/CD274/ARID1A/CR1/GATA3/NOD2/OLR1/TNFAIP8L2/PAG1/PDE5A/DUSP3/CD160/CBLB/CCL28/ZP3/HSPH1/EFNB1/CD300A/ASCL2/HLA-DRB1/ARG1/AIF1/FYN/HLA-DOB/ADD2/CCR2/TNFSF14/LGALS9C/GPAM/PRNP/TFRC/NT5E/ICOSLG/BTN2A2/ST3GAL4/DNAJA3/F11R/PTPRC/SLC7A1/CD46/EXT1/TNFRSF13C/IGF1/SMARCB1/FOXO3/STAT5B/MDK",207
"GO:0030098","lymphocyte differentiation","206/4541","429/18870",9.60577436378243e-28,5.04223105978879e-25,NA,"RSAD2/CD86/TCIRG1/FLT3/IRF8/MSH2/BCL3/CYP26B1/FGL2/ZAP70/IL7R/HLA-DRA/JUNB/ITK/TCF7/TBX21/LCK/CCR7/BCL11B/LEF1/TNFSF13B/FCER1G/CARD11/BTK/CD3E/CD27/MAFB/CD3D/EOMES/CD2/VNN1/LILRB4/HHEX/SLAMF6/IKZF3/BCL2/RHOH/TGFB1/PTPN6/RORC/CLEC4D/STAT4/TESPA1/LY9/SOX13/CCR6/NFIL3/FUT7/DTX1/IL1B/SART1/PRDX2/VSIR/ERBB2/SLC4A2/RUNX3/ZFPM1/CD40LG/ADAM8/NCAPH2/ID2/ZBTB7B/SOCS1/ZC3H12A/SLAMF1/KAT2A/IL2RA/HDAC5/BCL6/IL15/LOXL3/STK11/SMARCA4/BATF/DUSP10/HLX/JAK3/LAG3/MFNG/PREX1/CLPTM1/SLC46A2/IL12RB1/ITPKB/CDK6/LFNG/GAS6/HDAC9/SOX12/ANXA1/IL4R/CD79B/PIK3R1/BAX/BMI1/ARMC5/BAD/LRRC8A/CD79A/MEN1/MIR17HG/CD4/WNT10B/ZBTB7A/PRR7/PIK3R3/ITGB1/CD83/KLHL25/PTK2B/ACTB/PRKCZ/IL18/RIPK3/SASH3/B2M/MERTK/DLL1/PTPN22/CHD7/DNAJB9/PIK3CD/VAV1/SMARCD2/SOS1/TNFSF8/AP3D1/ZBTB16/RORA/SPI1/CAMK4/NFAM1/CD28/RASGRP1/THEMIS/LILRB2/CD8A/SYK/CD3G/GPR183/CLEC4E/ITM2A/ADGRG3/CD1D/LGALS1/LYL1/FCRL3/SEMA4A/CD74/ZEB1/RARA/AXL/LGALS9/ZMIZ1/NLRP3/TPD52/CTLA4/PRDM1/SMARCD3/SOX4/SLAMF8/ARID1A/CR1/RELB/MMP14/SH3RF1/GATA3/PLCG2/PRELID1/SRF/TOX/PGLYRP1/ASCL2/NOTCH2/FOSL2/MS4A1/HLA-DRB1/PAX5/IRF4/RPL22/POU2AF1/CD19/DOCK10/TCF3/RPS6/BLNK/IL6R/CR2/FANCA/CCR2/PHF14/KMT2A/LIPA/BTN2A2/DNAJA3/PTPRC/HDAC4/CD46/TP53/SMARCB1/PTPRJ/FOXO3/CLCF1/STAT5B/TNFRSF9/MDK",206
"GO:1903039","positive regulation of leukocyte cell-cell adhesion","149/4541","275/18870",3.20285063683706e-27,1.55190432011051e-24,NA,"CD86/HLA-A/PDCD1LG2/HLA-DRB5/ZAP70/IL7R/HLA-DRA/CD6/LYN/ETS1/CORO1A/LCK/CCR7/LEF1/TNFSF13B/HLA-DPA1/CD5/CARD11/CCDC88B/CD3E/CD27/RASAL3/VNN1/LILRB4/RHOH/CSK/PTPN6/MAP3K8/PRKCQ/TMIGD2/ITGB2/TESPA1/SOX13/FUT7/IL1B/SART1/VSIR/RUNX3/AKT1/CD40LG/SKAP1/TNFRSF14/ADAM8/FCHO1/ZBTB7B/HAVCR2/TYK2/SIRPG/JAK2/SOCS1/SLAMF1/IL2RA/BCL6/IL15/CCL2/SMARCA4/DUSP10/CD81/HLX/IL6ST/YES1/IL12RB1/ITPKB/SOX12/ANXA1/IL4R/GCNT1/NFAT5/FLOT2/BMI1/IRAK1/BAD/CD4/WNT10B/CD83/KLHL25/ACTB/PRKCZ/RELA/IL18/NCK2/SASH3/B2M/AGER/SELENOK/PTPN22/VAV1/SMARCD2/AP3D1/RPS3/DHPS/ZBTB16/CD28/RASGRP1/LILRB2/KLRK1/SYK/SIRPA/PTAFR/LILRB1/DPP4/PYCARD/CD1D/SIRPB1/HLA-DPB1/SRC/LGALS1/ICOS/CD74/HLA-DMB/RARA/ALOX5/LGALS9/ZMIZ1/NLRP3/SMARCD3/SOX4/KLRC4-KLRK1/HLA-DMA/CD274/ARID1A/CR1/GATA3/NOD2/CD160/ZP3/HSPH1/EFNB1/HLA-DRB1/AIF1/FYN/HLA-DOB/CCR2/TNFSF14/GPAM/TFRC/ICOSLG/BTN2A2/ST3GAL4/DNAJA3/PTPRC/SLC7A1/CD46/TNFRSF13C/IGF1/SMARCB1/FOXO3/STAT5B/MDK",149
"GO:0022407","regulation of cell-cell adhesion","226/4541","493/18870",8.84810053505448e-27,3.98101323359344e-24,NA,"CD86/HLA-A/IDO1/PDCD1LG2/FLOT1/HLA-DRB5/FGL2/ZAP70/IL7R/HLA-DRA/CD6/LYN/ETS1/TBX21/CORO1A/LCK/CCR7/LEF1/TNFSF13B/KLF4/HLA-DPA1/CD5/CARD11/CCDC88B/CD3E/CD27/ADORA2A/RASAL3/VNN1/LILRB4/RHOH/CSK/FERMT3/PIEZO1/TGFB1/PTPN6/MINK1/MAP3K8/PRKCQ/SCRIB/TMIGD2/ITGB2/TESPA1/SOX13/FUT7/IL1RN/TSPAN32/DTX1/IL1B/LGALS3/SART1/PRDX2/VSIR/ERBB2/SLC4A2/RUNX3/AKT1/CD40LG/SKAP1/TNFRSF14/NOTCH1/ADAM8/VEGFA/FCHO1/ZBTB7B/HAVCR2/TYK2/SIRPG/JAK2/SOCS1/ZC3H12A/SLAMF1/PTPN23/IL2RA/PELI1/BCL6/IL15/LOXL3/LAX1/CCL2/SMARCA4/DUSP10/CD81/PAWR/HLX/AKNA/JAK3/LAG3/IL6ST/YES1/IL12RB1/FXYD5/ADAM19/MAD1L1/ITPKB/LRFN3/SOX12/ANXA1/IL4R/GCNT1/NFAT5/FLOT2/BMI1/IRAK1/RGCC/BAD/SPINT2/CD4/CELSR2/WNT10B/SWAP70/SOCS6/CD83/KLHL25/ACTB/PRKCZ/PRKCA/MAD2L2/RELA/IL18/NCK2/SASH3/B2M/ZDHHC21/AGER/SELENOK/PTPN22/ZDHHC2/VAV1/SMARCD2/AP3D1/RPS3/VSIG4/DHPS/CD9/ZBTB16/SPI1/CD28/RASGRP1/LILRB2/KLRK1/SYK/SIRPA/PTAFR/LILRB1/DPP4/PLAUR/TIGIT/ANK3/PYCARD/CD1D/SIRPB1/HLA-DPB1/SRC/EMILIN2/LGALS1/ICOS/CD74/HLA-DMB/RARA/ALOX5/MYADM/LGALS9/PRKCD/ZMIZ1/ZNF703/NLRP3/CEBPB/CTLA4/SMARCD3/SOX4/ADTRP/KLRC4-KLRK1/HLA-DMA/CD274/ARID1A/CR1/EPHB3/PPM1F/GATA3/NOD2/TNFAIP8L2/PAG1/MAPK7/PDE5A/DUSP3/CD160/CBLB/TRPV4/CCL28/ZP3/HSPH1/EFNB1/CD300A/SERPINF2/FSTL3/ASCL2/HLA-DRB1/ARG1/AIF1/FYN/HLA-DOB/CCR2/TNFSF14/LGALS9C/GPAM/PRNP/GCNT2/TFRC/PTK2/ICOSLG/BTN2A2/ST3GAL4/DNAJA3/F11R/PTPRC/SLC7A1/CD46/TNFRSF13C/IGF1/SMARCB1/FOXO3/STAT5B/GTPBP4/MAPK14/MDK",226
"GO:1903037","regulation of leukocyte cell-cell adhesion","187/4541","382/18870",1.4533032902594e-26,6.10290495022933e-24,NA,"CD86/HLA-A/IDO1/PDCD1LG2/HLA-DRB5/FGL2/ZAP70/IL7R/HLA-DRA/CD6/LYN/ETS1/TBX21/CORO1A/LCK/CCR7/LEF1/TNFSF13B/KLF4/HLA-DPA1/CD5/CARD11/CCDC88B/CD3E/CD27/ADORA2A/RASAL3/VNN1/LILRB4/RHOH/CSK/PTPN6/MAP3K8/PRKCQ/SCRIB/TMIGD2/ITGB2/TESPA1/SOX13/FUT7/TSPAN32/DTX1/IL1B/LGALS3/SART1/PRDX2/VSIR/ERBB2/SLC4A2/RUNX3/AKT1/CD40LG/SKAP1/TNFRSF14/ADAM8/FCHO1/ZBTB7B/HAVCR2/TYK2/SIRPG/JAK2/SOCS1/ZC3H12A/SLAMF1/IL2RA/PELI1/BCL6/IL15/LOXL3/LAX1/CCL2/SMARCA4/DUSP10/CD81/PAWR/HLX/JAK3/LAG3/IL6ST/YES1/IL12RB1/MAD1L1/ITPKB/SOX12/ANXA1/IL4R/GCNT1/NFAT5/FLOT2/BMI1/IRAK1/BAD/CD4/WNT10B/SOCS6/CD83/KLHL25/ACTB/PRKCZ/RELA/IL18/NCK2/SASH3/B2M/ZDHHC21/AGER/SELENOK/PTPN22/VAV1/SMARCD2/AP3D1/RPS3/VSIG4/DHPS/ZBTB16/CD28/RASGRP1/LILRB2/KLRK1/SYK/SIRPA/PTAFR/LILRB1/DPP4/TIGIT/PYCARD/CD1D/SIRPB1/HLA-DPB1/SRC/LGALS1/ICOS/CD74/HLA-DMB/RARA/ALOX5/LGALS9/ZMIZ1/NLRP3/CEBPB/CTLA4/SMARCD3/SOX4/ADTRP/KLRC4-KLRK1/HLA-DMA/CD274/ARID1A/CR1/GATA3/NOD2/TNFAIP8L2/PAG1/PDE5A/DUSP3/CD160/CBLB/CCL28/ZP3/HSPH1/EFNB1/CD300A/ASCL2/HLA-DRB1/ARG1/AIF1/FYN/HLA-DOB/CCR2/TNFSF14/LGALS9C/GPAM/PRNP/TFRC/ICOSLG/BTN2A2/ST3GAL4/DNAJA3/PTPRC/SLC7A1/CD46/TNFRSF13C/IGF1/SMARCB1/FOXO3/STAT5B/MDK",187
"GO:0050870","positive regulation of T cell activation","138/4541","251/18870",3.85632983009595e-26,1.5181888499859e-23,NA,"CD86/HLA-A/PDCD1LG2/HLA-DRB5/ZAP70/IL7R/HLA-DRA/CD6/LYN/CORO1A/LCK/CCR7/LEF1/TNFSF13B/HLA-DPA1/CD5/CARD11/CCDC88B/CD3E/CD27/RASAL3/VNN1/LILRB4/RHOH/CSK/PTPN6/MAP3K8/PRKCQ/TMIGD2/TESPA1/SOX13/IL1B/SART1/VSIR/RUNX3/AKT1/CD40LG/TNFRSF14/ADAM8/FCHO1/ZBTB7B/HAVCR2/TYK2/SIRPG/JAK2/SOCS1/SLAMF1/IL2RA/BCL6/IL15/CCL2/SMARCA4/DUSP10/CD81/HLX/IL6ST/YES1/IL12RB1/ITPKB/SOX12/ANXA1/IL4R/FLOT2/BMI1/BAD/CD4/WNT10B/CD83/KLHL25/ACTB/PRKCZ/IL18/NCK2/SASH3/B2M/AGER/SELENOK/PTPN22/VAV1/SMARCD2/AP3D1/RPS3/DHPS/ZBTB16/CD28/RASGRP1/LILRB2/KLRK1/SYK/SIRPA/LILRB1/DPP4/PYCARD/CD1D/SIRPB1/HLA-DPB1/SRC/LGALS1/ICOS/CD74/HLA-DMB/RARA/LGALS9/ZMIZ1/NLRP3/SMARCD3/SOX4/KLRC4-KLRK1/HLA-DMA/CD274/ARID1A/CR1/GATA3/NOD2/CD160/ZP3/HSPH1/EFNB1/HLA-DRB1/AIF1/FYN/HLA-DOB/CCR2/TNFSF14/GPAM/TFRC/ICOSLG/BTN2A2/DNAJA3/PTPRC/SLC7A1/CD46/TNFRSF13C/IGF1/SMARCB1/FOXO3/STAT5B/MDK",138
"GO:0046651","lymphocyte proliferation","158/4541","307/18870",1.44631302555812e-25,5.35901514587681e-23,NA,"CD86/HLA-A/FLT3/CD180/IDO1/PDCD1LG2/PKN1/PSMB10/MNDA/ZAP70/IL7R/TLR4/CD6/LYN/CORO1A/LEF1/TNFSF13B/HLA-DPA1/CARD11/BTK/BST1/CCDC88B/CD3E/MEF2C/MIF/RAC2/RASAL3/TNFRSF4/LILRB4/GAPT/CDKN1A/IKZF3/CD320/BCL2/NFATC2/PTPN6/PRKCQ/SCRIB/TMIGD2/SH2D2A/EPHB2/TSPAN32/IL1B/LGALS3/PRDX2/VSIR/ERBB2/SLC4A2/CD40LG/TNFRSF14/ZBTB7B/HAVCR2/ZNF335/TYK2/JAK2/SLAMF1/IL2RA/AHR/PELI1/BCL6/IL15/CD81/PAWR/IL6ST/IL12RB1/MAD1L1/ANXA1/PRLR/BAX/BMI1/ARMC5/CD38/CD79A/VAV3/IL18/NCK2/RIPK3/SASH3/AGER/SELENOK/PTPN22/SOS1/TNFSF8/RPS3/CCND3/VSIG4/DHPS/CD28/SLC11A1/RASGRP1/LILRB2/SYK/GPR183/TYROBP/CD151/LILRB1/PYCARD/CD1D/HLA-DPB1/FCRL3/CD74/LST1/HLA-DMB/LGALS9/PRKCD/CEBPB/IRS2/CTLA4/TNFRSF1B/TICAM1/CD274/MYD88/CR1/SH3RF1/P2RX7/PDE5A/CBLB/ZP3/ELF4/EFNB1/CD300A/HELLS/FOSL2/MS4A1/HLA-DRB1/CD22/MZB1/FCGR3A/ARG1/AIF1/CD19/FYN/RPS6/CD40/CR2/CCR2/TNFSF14/LGALS9C/GPAM/PRNP/LIPA/TFRC/ICOSLG/TNFRSF13B/BTN2A2/SLC39A10/DNAJA3/PTPRC/SLC7A1/CD46/BID/TP53/TNFRSF13C/IGF1/CTPS1/CLCF1/STAT5B/TNFRSF9",158
"GO:0070661","leukocyte proliferation","173/4541","350/18870",2.87837631639049e-25,9.56101691316593e-23,NA,"CD86/HLA-A/TCIRG1/FLT3/CD180/IDO1/PDCD1LG2/PKN1/PSMB10/MNDA/ZAP70/IL7R/JUNB/TLR4/CD6/LYN/CORO1A/LEF1/TNFSF13B/HLA-DPA1/CARD11/BTK/BST1/CCDC88B/CD3E/MEF2C/MIF/RAC2/RASAL3/TNFRSF4/LILRB4/GAPT/CDKN1A/HHEX/IKZF3/CD320/BCL2/NFATC2/PTPN6/PRKCQ/SCRIB/TMIGD2/CNN2/SH2D2A/EPHB2/TSPAN32/IL1B/LGALS3/CSF2RA/PRDX2/VSIR/ERBB2/SLC4A2/CD40LG/TNFRSF14/ZBTB7B/HAVCR2/ZNF335/TYK2/JAK2/SLAMF1/IL2RA/AHR/PELI1/BCL6/IL15/CD81/PAWR/MAPK3/IL6ST/IL12RB1/MAD1L1/ANXA1/PRLR/ACE/BAX/BAP1/BMI1/ARMC5/CD38/CD79A/VAV3/IL18/NCK2/RIPK3/SASH3/AGER/SELENOK/PTPN22/SOS1/TNFSF8/RPS3/CCND3/VSIG4/CSF1/DHPS/CD28/SLC11A1/RASGRP1/CSF1R/LILRB2/SYK/GPR183/TYROBP/CD151/LILRB1/PYCARD/CD1D/HLA-DPB1/CSF2RB/FCRL3/CD74/LST1/HLA-DMB/GSTP1/LGALS9/PRKCD/CEBPB/IRS2/CTLA4/TNFRSF1B/TICAM1/CD274/MYD88/CR1/F2RL1/SH3RF1/P2RX7/PDE5A/CBLB/ZP3/ELF4/EFNB1/CD300A/HELLS/FOSL2/MS4A1/HLA-DRB1/CD22/BST2/MZB1/FCGR3A/ARG1/AIF1/CD19/FYN/RPS6/CD40/CR2/CCR2/TNFSF14/LGALS9C/GPAM/PRNP/LIPA/TFRC/PTK2/ICOSLG/TNFRSF13B/BTN2A2/SLC39A10/DNAJA3/PTPRC/SLC7A1/CD46/BID/TP53/TNFRSF13C/IGF1/CTPS1/CLCF1/STAT5B/TNFRSF9",173
"GO:0032943","mononuclear cell proliferation","160/4541","314/18870",2.88393905937693e-25,9.56101691316593e-23,NA,"CD86/HLA-A/FLT3/CD180/IDO1/PDCD1LG2/PKN1/PSMB10/MNDA/ZAP70/IL7R/TLR4/CD6/LYN/CORO1A/LEF1/TNFSF13B/HLA-DPA1/CARD11/BTK/BST1/CCDC88B/CD3E/MEF2C/MIF/RAC2/RASAL3/TNFRSF4/LILRB4/GAPT/CDKN1A/IKZF3/CD320/BCL2/NFATC2/PTPN6/PRKCQ/SCRIB/TMIGD2/SH2D2A/EPHB2/TSPAN32/IL1B/LGALS3/PRDX2/VSIR/ERBB2/SLC4A2/CD40LG/TNFRSF14/ZBTB7B/HAVCR2/ZNF335/TYK2/JAK2/SLAMF1/IL2RA/AHR/PELI1/BCL6/IL15/CD81/PAWR/IL6ST/IL12RB1/MAD1L1/ANXA1/PRLR/ACE/BAX/BMI1/ARMC5/CD38/CD79A/VAV3/IL18/NCK2/RIPK3/SASH3/AGER/SELENOK/PTPN22/SOS1/TNFSF8/RPS3/CCND3/VSIG4/CSF1/DHPS/CD28/SLC11A1/RASGRP1/LILRB2/SYK/GPR183/TYROBP/CD151/LILRB1/PYCARD/CD1D/HLA-DPB1/FCRL3/CD74/LST1/HLA-DMB/LGALS9/PRKCD/CEBPB/IRS2/CTLA4/TNFRSF1B/TICAM1/CD274/MYD88/CR1/SH3RF1/P2RX7/PDE5A/CBLB/ZP3/ELF4/EFNB1/CD300A/HELLS/FOSL2/MS4A1/HLA-DRB1/CD22/MZB1/FCGR3A/ARG1/AIF1/CD19/FYN/RPS6/CD40/CR2/CCR2/TNFSF14/LGALS9C/GPAM/PRNP/LIPA/TFRC/ICOSLG/TNFRSF13B/BTN2A2/SLC39A10/DNAJA3/PTPRC/SLC7A1/CD46/BID/TP53/TNFRSF13C/IGF1/CTPS1/CLCF1/STAT5B/TNFRSF9",160
"GO:0002697","regulation of immune effector process","186/4541","389/18870",7.00070855496077e-25,2.2048731593849e-22,NA,"RSAD2/HLA-C/SERPING1/DDX60/CD86/HLA-A/SCIMP/TRIM6/HLA-B/MSH2/ARID5A/PKN1/DHX58/CD84/FGL2/IL7R/HLA-DRA/CD36/JUNB/CLEC7A/TLR4/IRAK3/LYN/TBX21/SPON2/FCGR1A/BTK/RABGEF1/CD96/MIF/RAC2/TNFSF13/TICAM2/UNC13D/TLR7/TNFRSF4/LILRB4/SLAMF6/TGFB1/PTPN6/GAB2/ITGB2/EPHB2/MYO18A/FUT7/NCR3/IL1B/LGALS3/RPS19/CD40LG/TNFRSF14/SLC7A5/STXBP2/ZBTB7B/HAVCR2/ZC3H12A/SLAMF1/AHR/BCL6/WAS/LOXL3/NECTIN2/BATF/TRAF2/DUSP10/CD81/HLX/JAK3/LAG3/BCR/IL12RB1/EVPL/ANXA1/IL4R/STX7/IL27RA/CLEC12B/GPRC5B/GPI/HLA-F/SPHK2/DNASE1/PRKCZ/CGAS/MAD2L2/NLRX1/LACC1/IL18/RIPK3/SASH3/B2M/CUEDC2/ACP5/MICA/AGER/PTPN22/DNAJB9/STX4/VAV1/VSIG4/FCN1/GRN/FES/SPI1/CD28/RASGRP1/KLRK1/CARD9/NCF1/PRAM1/SYK/KLRB1/TYROBP/PTAFR/LILRB1/PYCARD/CD1D/SH2D1A/CFP/TREX1/ITGAM/FGR/ADGRE2/CD226/FCRL3/CD74/HLA-DMB/RARA/AXL/LGALS9/IRF5/KLRD1/NLRP3/ICAM1/CFH/TNFRSF1B/TICAM1/SLAMF8/KLRC4-KLRK1/MYD88/CR1/PVR/TRPM4/F2RL1/C3/GATA3/NOD2/STAP1/CD1C/PLCG2/P2RX7/CD160/CD244/ZP3/CD59/MAVS/CD300A/PGLYRP1/ASCL2/KMT5C/GFER/HLA-DRB1/IL18RAP/CD22/BST2/IRF4/MZB1/ARG1/CD40/CR2/CCR2/FCER2/LITAF/IL1R1/TFRC/ARRB2/NOD1/PTPRC/CD46/PTPRJ/THOC1/FER/PANX1/VAMP8/CLCF1/STAT5B",186
"GO:0030217","T cell differentiation","155/4541","307/18870",5.58746870865499e-24,1.67597454265799e-21,NA,"RSAD2/CD86/TCIRG1/BCL3/CYP26B1/FGL2/ZAP70/IL7R/HLA-DRA/JUNB/ITK/TCF7/TBX21/LCK/CCR7/BCL11B/LEF1/FCER1G/CARD11/CD3E/CD27/MAFB/CD3D/EOMES/CD2/VNN1/LILRB4/SLAMF6/IKZF3/BCL2/RHOH/TGFB1/RORC/CLEC4D/STAT4/TESPA1/LY9/SOX13/CCR6/FUT7/DTX1/IL1B/SART1/PRDX2/VSIR/ERBB2/SLC4A2/RUNX3/ZFPM1/ADAM8/NCAPH2/ZBTB7B/SOCS1/ZC3H12A/KAT2A/IL2RA/BCL6/IL15/LOXL3/STK11/SMARCA4/BATF/DUSP10/HLX/JAK3/LAG3/PREX1/CLPTM1/SLC46A2/IL12RB1/ITPKB/CDK6/LFNG/SOX12/ANXA1/IL4R/PIK3R1/BMI1/ARMC5/BAD/MEN1/CD4/WNT10B/PRR7/PIK3R3/CD83/KLHL25/ACTB/PRKCZ/IL18/RIPK3/SASH3/B2M/PTPN22/CHD7/PIK3CD/VAV1/SMARCD2/SOS1/TNFSF8/AP3D1/ZBTB16/RORA/SPI1/CAMK4/CD28/RASGRP1/THEMIS/LILRB2/CD8A/SYK/CD3G/GPR183/CLEC4E/CD1D/SEMA4A/CD74/ZEB1/RARA/LGALS9/ZMIZ1/NLRP3/CTLA4/PRDM1/SMARCD3/SOX4/ARID1A/CR1/RELB/SH3RF1/GATA3/PRELID1/SRF/TOX/ASCL2/FOSL2/HLA-DRB1/IRF4/RPL22/RPS6/IL6R/FANCA/CCR2/KMT2A/LIPA/BTN2A2/DNAJA3/PTPRC/CD46/TP53/SMARCB1/FOXO3/STAT5B/TNFRSF9/MDK",155
"GO:0022409","positive regulation of cell-cell adhesion","160/4541","322/18870",9.09006677332965e-24,2.53617577151218e-21,NA,"CD86/HLA-A/PDCD1LG2/FLOT1/HLA-DRB5/ZAP70/IL7R/HLA-DRA/CD6/LYN/ETS1/CORO1A/LCK/CCR7/LEF1/TNFSF13B/HLA-DPA1/CD5/CARD11/CCDC88B/CD3E/CD27/RASAL3/VNN1/LILRB4/RHOH/CSK/PIEZO1/PTPN6/MAP3K8/PRKCQ/TMIGD2/ITGB2/TESPA1/SOX13/FUT7/IL1B/SART1/VSIR/RUNX3/AKT1/CD40LG/SKAP1/TNFRSF14/ADAM8/FCHO1/ZBTB7B/HAVCR2/TYK2/SIRPG/JAK2/SOCS1/SLAMF1/PTPN23/IL2RA/BCL6/IL15/CCL2/SMARCA4/DUSP10/CD81/HLX/IL6ST/YES1/IL12RB1/ADAM19/ITPKB/SOX12/ANXA1/IL4R/GCNT1/NFAT5/FLOT2/BMI1/IRAK1/BAD/CD4/WNT10B/CD83/KLHL25/ACTB/PRKCZ/RELA/IL18/NCK2/SASH3/B2M/AGER/SELENOK/PTPN22/VAV1/SMARCD2/AP3D1/RPS3/DHPS/ZBTB16/CD28/RASGRP1/LILRB2/KLRK1/SYK/SIRPA/PTAFR/LILRB1/DPP4/PLAUR/ANK3/PYCARD/CD1D/SIRPB1/HLA-DPB1/SRC/EMILIN2/LGALS1/ICOS/CD74/HLA-DMB/RARA/ALOX5/LGALS9/ZMIZ1/NLRP3/SMARCD3/SOX4/KLRC4-KLRK1/HLA-DMA/CD274/ARID1A/CR1/GATA3/NOD2/CD160/ZP3/HSPH1/EFNB1/SERPINF2/FSTL3/HLA-DRB1/AIF1/FYN/HLA-DOB/CCR2/TNFSF14/GPAM/GCNT2/TFRC/ICOSLG/BTN2A2/ST3GAL4/DNAJA3/F11R/PTPRC/SLC7A1/CD46/TNFRSF13C/IGF1/SMARCB1/FOXO3/STAT5B/MDK",160
"GO:0050670","regulation of lymphocyte proliferation","129/4541","238/18870",9.26052432842993e-24,2.53617577151218e-21,NA,"CD86/HLA-A/IDO1/PDCD1LG2/PKN1/MNDA/ZAP70/TLR4/CD6/LYN/CORO1A/TNFSF13B/HLA-DPA1/CARD11/BTK/BST1/CCDC88B/CD3E/MEF2C/MIF/RAC2/RASAL3/TNFRSF4/LILRB4/CDKN1A/IKZF3/CD320/BCL2/NFATC2/PTPN6/PRKCQ/SCRIB/TMIGD2/EPHB2/TSPAN32/IL1B/LGALS3/VSIR/ERBB2/SLC4A2/CD40LG/TNFRSF14/ZBTB7B/HAVCR2/ZNF335/TYK2/JAK2/SLAMF1/IL2RA/AHR/PELI1/BCL6/IL15/CD81/PAWR/IL6ST/IL12RB1/MAD1L1/ANXA1/PRLR/BMI1/CD38/VAV3/IL18/NCK2/RIPK3/SASH3/AGER/SELENOK/PTPN22/SOS1/TNFSF8/RPS3/VSIG4/DHPS/CD28/LILRB2/SYK/GPR183/TYROBP/LILRB1/PYCARD/CD1D/HLA-DPB1/FCRL3/CD74/LST1/HLA-DMB/LGALS9/CEBPB/IRS2/CTLA4/TNFRSF1B/TICAM1/CD274/MYD88/CR1/SH3RF1/PDE5A/CBLB/ZP3/EFNB1/CD300A/HLA-DRB1/CD22/MZB1/FCGR3A/ARG1/AIF1/CD40/CCR2/LGALS9C/GPAM/PRNP/TFRC/ICOSLG/TNFRSF13B/BTN2A2/SLC39A10/DNAJA3/PTPRC/SLC7A1/CD46/BID/TNFRSF13C/IGF1/CLCF1/STAT5B/TNFRSF9",129
