"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043367","CD4-positive, alpha-beta T cell differentiation","23/2086","93/18870",0.000152363086255841,0.00667100169450013,NA,"RSAD2/JUNB/LGALS9/RARA/ZBTB7B/CTSL/ZC3H12A/BATF/JAK3/IL12RB1/IL4R/RELB/ARMC5/BCL3/MEN1/KLHL25/SASH3/NFKBID/FUT7/RUNX3/IL18/SOCS1/SOCS3",23
"GO:1903037","regulation of leukocyte cell-cell adhesion","66/2086","382/18870",0.000153793226876828,0.00668373971915813,NA,"LGALS1/CORO1A/HLA-DPB1/CCDC88B/CD74/ADORA2A/RASAL3/NOD2/LGALS9/CSK/PTPN6/SCRIB/ITGB2/RARA/TSPAN32/SART1/PYCARD/PRDX2/VSIR/SLC4A2/AKT1/TNFRSF14/ADAM8/ZMIZ1/FCHO1/ZBTB7B/TYK2/ZC3H12A/SMARCA4/CD81/JAK3/IL12RB1/MAD1L1/IRF1/IL4R/SMARCD3/TNF/FLOT2/IRAK1/BAD/CD4/KLHL25/ACTB/RELA/SASH3/VAV1/SMARCD2/AP3D1/DHPS/SRC/NFKBID/FUT7/RUNX3/ADA/IL18/IL4I1/ZP3/SOCS1/EFNB1/ITPKB/ZDHHC21/IDO1/CEBPB/CEACAM1/BTN2A2/PAG1",66
"GO:0045580","regulation of T cell differentiation","37/2086","181/18870",0.000156793265445339,0.00676401535564564,NA,"JUNB/CD74/LGALS9/RARA/SART1/PRDX2/VSIR/SLC4A2/ADAM8/ZMIZ1/ZBTB7B/ZC3H12A/KAT2A/SMARCA4/BATF/PRELID1/JAK3/CLPTM1/IL12RB1/IRF1/IL4R/SMARCD3/BAD/FANCA/KLHL25/ACTB/SASH3/SMARCD2/AP3D1/NFKBID/RUNX3/ADA/IL18/IL4I1/SOCS1/ITPKB/BTN2A2",37
"GO:0022407","regulation of cell-cell adhesion","81/2086","493/18870",0.000167360824698238,0.00716719677740555,NA,"LGALS1/CORO1A/HLA-DPB1/CCDC88B/CD74/ADORA2A/RASAL3/NOD2/LGALS9/CSK/FERMT3/PIEZO1/TGFB1/PTPN6/MINK1/SCRIB/ITGB2/RARA/TSPAN32/SART1/PYCARD/PRDX2/VSIR/SLC4A2/AKT1/TNFRSF14/NOTCH1/ADAM8/ZMIZ1/FCHO1/ZBTB7B/TYK2/ZC3H12A/PTPN23/SMARCA4/CD81/AKNA/JAK3/IL12RB1/FXYD5/MAD1L1/PPM1F/IRF1/IL4R/SMARCD3/TNF/FLOT2/IRAK1/BAD/CD4/CELSR2/KLHL25/ACTB/FLOT1/MAD2L2/RELA/SASH3/VAV1/SMARCD2/MAPK7/AP3D1/DHPS/SRC/NFKBID/FUT7/RUNX3/ADA/IL18/IL4I1/TRPV4/ZP3/SOCS1/EFNB1/ITPKB/ZDHHC21/IDO1/CEBPB/CEACAM1/GCNT2/BTN2A2/PAG1",81
"GO:0046632","alpha-beta T cell differentiation","28/2086","124/18870",0.000170183810082843,0.00718446246781095,NA,"RSAD2/JUNB/LGALS9/RARA/SLC4A2/ZBTB7B/CTSL/ZC3H12A/BATF/JAK3/IL12RB1/IRF1/IL4R/RELB/ARMC5/BCL3/MEN1/KLHL25/SASH3/AP3D1/NFKBID/FUT7/RUNX3/ADA/IL18/SOCS1/ITPKB/SOCS3",28
"GO:0043903","regulation of biological process involved in symbiotic interaction","18/2086","65/18870",0.000170213104316639,0.00718446246781095,NA,"LY6E/LGALS1/CD74/IFITM1/LGALS9/FURIN/TRIM25/SMPD1/IFITM2/CD4/P4HB/EXOC7/TRIM62/IFITM3/TRIM22/TRIM5/TRIM59/TRIM38",18
"GO:0007034","vacuolar transport","35/2086","169/18870",0.000178666443964833,0.00748740019101196,NA,"GRN/LRP1/HSPA1A/VPS51/BIN1/PLEKHF1/VPS28/MGRN1/ATP13A2/DENND3/UBXN6/CHMP1A/ATP6V0D1/HGS/PTPN23/WASH3P/PLEKHM1/SPTBN5/GAK/VPS18/AP1G2/VPS16/CLN3/TPCN2/CHMP6/CHMP2A/AP3D1/ADRB2/SLC17A9/RILP/MVB12A/SCARB2/CHMP5/DTX3L/ANKFY1",35
"GO:0051090","regulation of DNA-binding transcription factor activity","69/2086","406/18870",0.000182518494797641,0.00759458162395575,NA,"EIF2AK2/HSPA1B/FLNA/PARP10/PKD1/SIGIRR/HSPA1A/TNFRSF4/NOD2/LGALS9/TGFB1/PRKD2/PIDD1/PYCARD/RNF31/AKT1/ADAM8/RPS6KA4/ZC3H12A/LRRC14/CRTC1/HDAC5/NLRC5/CIB1/SMARCA4/TRAF2/BRMS1/MAP3K10/TRADD/CACTIN/HSF1/CCDC22/CRTC2/NFKBIE/TNF/TICAM1/TRIM25/FLOT2/IRAK1/KEAP1/BCL3/MEN1/EP300/FLOT1/MAD2L2/RELA/PPARGC1B/RIPK3/SLCO3A1/DDRGK1/TRIM62/PEX14/CARD9/SPHK1/IL18/TRIM22/NFKBIB/PPRC1/TRIM14/NFKBIL1/MAVS/CHP1/EDA/TRIM5/SMAD3/AIM2/NOD1/BHLHE40/TRIM38",69
"GO:0045017","glycerolipid biosynthetic process","47/2086","250/18870",0.000186247051710318,0.00769515107312982,NA,"DGKZ/PNPLA2/DGKQ/PITPNM1/PLA2G6/PLSCR3/GPAA1/PIGQ/PGAP1/SREBF1/PIP5K1C/NR1H2/INPPL1/TTC7A/PCYT2/DGAT1/FAR1/LDLR/AGPAT2/PGAP3/PI4KAP2/PLD2/PISD/SLC27A1/VAC14/PCK2/CLN3/PI4KA/PIGT/PIK3CD/CISH/GPAT3/SLC44A2/PEMT/HDHD5/PLA2G15/DPM3/SOCS1/ITPKB/SOCS3/PLIN5/PGS1/AGPAT3/AVIL/CHPT1/SELENOI/PI4K2B",47
"GO:0002260","lymphocyte homeostasis","20/2086","77/18870",0.000197950277542902,0.00812149844995948,NA,"CORO1A/TCIRG1/PKN1/LAT/MIF/CD74/LGALS9/PRDX2/AKT1/JAK3/BAX/PPP2R1A/BAK1/RIPK3/SASH3/SLC40A1/ADA/SLC39A3/AIM2/PMAIP1",20
"GO:0006909","phagocytosis","45/2086","237/18870",0.000200145432567123,0.00815453647827301,NA,"CORO1A/LRP1/CYBA/ABCA7/ADORA2A/UNC13D/NOD2/ICAM3/CSK/NCF4/PLA2G6/ITGB2/CNN2/RARA/SH3BP1/MYO18A/MYO1G/PYCARD/LMAN2/RAB34/PIP5K1C/TREX1/TMEM175/DNM2/LDLR/BCR/LIMK1/RACK1/GAS6/MYH9/TNF/PLD2/CLN3/ITGAL/CALR/VAV1/PLD4/SRC/SPHK1/AXL/VAV2/C4A/STAP1/P2RY6/PRKCE",45
"GO:0035710","CD4-positive, alpha-beta T cell activation","27/2086","119/18870",0.000202845176054174,0.00820753550282647,NA,"RSAD2/NKG7/JUNB/TCIRG1/LGALS9/RARA/VSIR/ZBTB7B/CTSL/ZC3H12A/BATF/CD81/JAK3/IL12RB1/IL4R/RELB/ARMC5/BCL3/MEN1/KLHL25/SASH3/NFKBID/FUT7/RUNX3/IL18/SOCS1/SOCS3",27
"GO:0050870","positive regulation of T cell activation","47/2086","251/18870",0.000205073303859806,0.00824085666948962,NA,"LGALS1/CORO1A/HLA-DPB1/CCDC88B/CD74/RASAL3/NOD2/LGALS9/CSK/PTPN6/RARA/SART1/PYCARD/VSIR/AKT1/TNFRSF14/ADAM8/ZMIZ1/FCHO1/ZBTB7B/TYK2/SMARCA4/CD81/IL12RB1/IL4R/SMARCD3/FLOT2/BAD/CD4/KLHL25/ACTB/SASH3/VAV1/SMARCD2/AP3D1/DHPS/SRC/NFKBID/RUNX3/ADA/IL18/IL4I1/ZP3/SOCS1/EFNB1/ITPKB/BTN2A2",47
"GO:0035751","regulation of lysosomal lumen pH","11/2086","30/18870",0.000216580435655603,0.00864406405436343,NA,"GRN/TCIRG1/TMEM175/ATP6V0C/SPNS1/ATP6V0B/CLN3/CREG1/CLN6/RNASEK/ATP6V1F",11
"GO:0061082","myeloid leukocyte cytokine production","15/2086","50/18870",0.000222877916261861,0.00883530226154281,NA,"MIF/CD74/NOD2/TGFB1/PYCARD/TICAM1/NLRX1/CUEDC2/ACP5/CARD9/AXL/MAVS/MAPKAPK2/TLR7/NOD1",15
"GO:0051222","positive regulation of protein transport","55/2086","308/18870",0.000224947052887852,0.0088574789214297,NA,"FLNA/RAC2/ADORA2A/TGFB1/VPS28/PLA2G6/ITGB2/TRIM28/MYO18A/ATP13A2/B3GAT3/RNF31/ADAM8/NR1H2/RIPOR1/ZC3H12A/PTPN23/NADK/CIB1/PLK3/CD81/KCNN4/CAPN10/OAZ1/PRKACA/RACK1/GAS6/CEP131/TNF/BAP1/FIS1/SREBF2/BAD/LRRC8A/BBC3/EP300/AKT2/PCK2/HYAL2/CLN3/ERGIC3/MYO1C/HRAS/SIRT6/STX4/SRC/GNA11/USP36/EMD/MAVS/CHP1/CD2AP/SMAD3/PRKCE/ABAT",55
"GO:0045730","respiratory burst","13/2086","40/18870",0.000239802230639999,0.00937946458109916,NA,"GRN/CYBA/RAC2/NCF4/PRDX2/RPS19/BCR/CD52/PIK3CD/NCF1C/NCF1B/NOXA1/CYBB",13
"GO:0050729","positive regulation of inflammatory response","32/2086","152/18870",0.000242627193624434,0.00942711089400367,NA,"PTGER3/NKG7/GRN/LGALS1/GSDMD/TGFB1/IFI35/NINJ1/PYCARD/OSM/RPS19/ADAM8/NLRP6/TNFRSF1A/CD81/TRADD/TNIP1/LDLR/TNF/GPSM3/HYAL2/ABCC1/ZBP1/NLRP1/IL18/STAP1/TRPV4/ZP3/IDO1/CEBPB/AIM2/TLR7",32
"GO:1902107","positive regulation of leukocyte differentiation","37/2086","185/18870",0.000248119500682822,0.00951449091834065,NA,"CD74/LGALS9/TGFB1/RARA/SART1/VSIR/ADAM8/ZMIZ1/ZBTB7B/RPTOR/SMARCA4/IL12RB1/HSF1/GAS6/IL4R/SMARCD3/TNF/TESC/BAD/CD4/KLHL25/ACTB/PPARGC1B/SASH3/SMARCD2/AP3D1/FES/NFKBID/AXL/RUNX3/ADA/IL18/IL4I1/SOCS1/ZBTB46/ITPKB/BTN2A2",37
"GO:1903708","positive regulation of hemopoiesis","37/2086","185/18870",0.000248119500682822,0.00951449091834065,NA,"CD74/LGALS9/TGFB1/RARA/SART1/VSIR/ADAM8/ZMIZ1/ZBTB7B/RPTOR/SMARCA4/IL12RB1/HSF1/GAS6/IL4R/SMARCD3/TNF/TESC/BAD/CD4/KLHL25/ACTB/PPARGC1B/SASH3/SMARCD2/AP3D1/FES/NFKBID/AXL/RUNX3/ADA/IL18/IL4I1/SOCS1/ZBTB46/ITPKB/BTN2A2",37
"GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","24/2086","102/18870",0.000250993627267975,0.00956220526741046,NA,"CRIP1/MIF/CD74/TNFRSF1B/PYCARD/TNFRSF1A/TMEM161A/PML/IER3/BAX/TNF/BCL3/BAD/BAG6/EP300/BAK1/PIAS4/RAD9A/SHISA5/CDIP1/CDKN2D/DDIAS/AEN/BRCA2",24
"GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","38/2086","193/18870",0.000286840479581418,0.0106811416774382,NA,"RSAD2/JUNB/PKN1/NOD2/ARID5A/TGFB1/PTPN6/TNFRSF1B/ZBTB7B/TYK2/ZC3H12A/WAS/BATF/TRAF2/CD81/JAK3/IL12RB1/IL4R/TNF/IL27RA/CD4/HLA-F/MAD2L2/RIPK3/SASH3/MICA/CARD9/EPHB2/NFKBID/FUT7/ADA/IL18/IL4I1/TAP2/ZP3/KMT5C/CEACAM1/CLCF1",38
"GO:0019362","pyridine nucleotide metabolic process","20/2086","79/18870",0.000287109951397346,0.0106811416774382,NA,"PARP10/NAPRT/KCNAB2/TKT/G6PD/PGD/DCXR/TALDO1/RPTOR/NADK/PGLS/LDHB/NMRK1/MLST8/IDH2/NUDT12/ME1/FMO5/IDO1/NNT",20
"GO:0046496","nicotinamide nucleotide metabolic process","20/2086","79/18870",0.000287109951397346,0.0106811416774382,NA,"PARP10/NAPRT/KCNAB2/TKT/G6PD/PGD/DCXR/TALDO1/RPTOR/NADK/PGLS/LDHB/NMRK1/MLST8/IDH2/NUDT12/ME1/FMO5/IDO1/NNT",20
"GO:0001776","leukocyte homeostasis","25/2086","109/18870",0.000287646222095661,0.0106811416774382,NA,"CORO1A/TCIRG1/PKN1/LAT/MIF/CD74/LGALS9/GCNT4/PRDX2/AKT1/JAK3/BAX/BAP1/PPP2R1A/BAK1/RIPK3/SASH3/PIK3CD/AXL/SLC40A1/ADA/SLC39A3/ITPKB/AIM2/PMAIP1",25
"GO:0072524","pyridine-containing compound metabolic process","21/2086","85/18870",0.00029431069183227,0.0108598794275467,NA,"PARP10/NAPRT/KCNAB2/TKT/G6PD/PGD/DCXR/TALDO1/RPTOR/NADK/PGLS/LDHB/PDXK/NMRK1/MLST8/IDH2/NUDT12/ME1/FMO5/IDO1/NNT",21
"GO:0002237","response to molecule of bacterial origin","63/2086","369/18870",0.000299759186924216,0.0109917946855273,NA,"CMPK2/SIGIRR/MIF/SBNO2/TSPO/NOD2/GSTP1/LGALS9/IRF5/ARID5A/TNFRSF1B/PLSCR3/RARA/GIT1/PYCARD/PRDX2/AKT1/NOTCH1/SLC7A5/ZC3H12A/HDAC5/MAP2K3/IRF3/MAPKAPK3/MAPK3/NAGLU/TNIP1/CACTIN/BCR/HSF1/UPF1/TNF/TICAM1/MAP2K7/IRAK1/NFKB2/PCK2/CNP/RELA/ACP5/TNIP2/PRPF8/CARD9/EPHB2/SRC/AXL/NR1D1/PTGIR/STAP1/CXCL3/NFKBIB/TAP2/NFKBIL1/MAPKAPK2/ACE/GFER/GBP3/IDO1/CEBPB/TRIM5/GCH1/CHMP5/PRKCE",63
"GO:0007042","lysosomal lumen acidification","9/2086","22/18870",0.000313969255602848,0.0114413516933038,NA,"GRN/TCIRG1/ATP6V0C/ATP6V0B/CLN3/CREG1/CLN6/RNASEK/ATP6V1F",9
"GO:0032496","response to lipopolysaccharide","60/2086","348/18870",0.000316889690848629,0.0114764926926476,NA,"CMPK2/SIGIRR/MIF/SBNO2/TSPO/NOD2/GSTP1/LGALS9/ARID5A/TNFRSF1B/PLSCR3/RARA/GIT1/PYCARD/PRDX2/AKT1/NOTCH1/SLC7A5/ZC3H12A/HDAC5/MAP2K3/IRF3/MAPKAPK3/MAPK3/NAGLU/TNIP1/CACTIN/BCR/HSF1/UPF1/TNF/TICAM1/MAP2K7/IRAK1/NFKB2/PCK2/CNP/RELA/ACP5/TNIP2/PRPF8/EPHB2/SRC/AXL/NR1D1/PTGIR/STAP1/CXCL3/NFKBIB/NFKBIL1/MAPKAPK2/ACE/GFER/GBP3/IDO1/CEBPB/TRIM5/GCH1/CHMP5/PRKCE",60
"GO:0045582","positive regulation of T cell differentiation","26/2086","116/18870",0.000323445897449523,0.0115392328933172,NA,"CD74/LGALS9/RARA/SART1/VSIR/ADAM8/ZMIZ1/ZBTB7B/SMARCA4/IL12RB1/IL4R/SMARCD3/BAD/KLHL25/ACTB/SASH3/SMARCD2/AP3D1/NFKBID/RUNX3/ADA/IL18/IL4I1/SOCS1/ITPKB/BTN2A2",26
"GO:0046634","regulation of alpha-beta T cell activation","26/2086","116/18870",0.000323445897449523,0.0115392328933172,NA,"JUNB/ADORA2A/RASAL3/LGALS9/RARA/VSIR/SLC4A2/TNFRSF14/ZBTB7B/TYK2/ZC3H12A/BATF/CD81/JAK3/IL12RB1/IRF1/IL4R/KLHL25/SASH3/AP3D1/NFKBID/RUNX3/ADA/IL18/SOCS1/ITPKB",26
"GO:0002703","regulation of leukocyte mediated immunity","46/2086","249/18870",0.000326464977719713,0.0115392328933172,NA,"RSAD2/KLRB1/RAC2/UNC13D/NOD2/LGALS9/ARID5A/TGFB1/PTPN6/TNFRSF1B/GAB2/ITGB2/STXBP2/WAS/BST2/TRAF2/CD81/JAK3/BCR/IL12RB1/IL4R/TNF/ICAM1/TICAM1/IL27RA/HLA-F/SPHK2/MAD2L2/RIPK3/SASH3/MICA/STX4/VAV1/FES/FUT7/IL18/IL4I1/STAP1/TAP2/ZP3/MAVS/KMT5C/GFER/SERPINB9/CEACAM1/CLCF1",46
"GO:0032388","positive regulation of intracellular transport","39/2086","201/18870",0.000327992766483927,0.0115392328933172,NA,"FLNA/RAC2/TGFB1/ITGB2/TRIM28/PGAP1/B3GAT3/RNF31/RIPOR1/ZC3H12A/PTPN23/EHD1/CIB1/STK11/PLK3/CD81/CAPN10/OAZ1/PRKACA/GAS6/CEP131/BAP1/FIS1/SREBF2/NUMA1/BBC3/EP300/AKT2/HYAL2/ERGIC3/MYO1C/HRAS/SIRT6/USP36/MLC1/EMD/MAVS/CHP1/SMAD3",39
"GO:0038061","non-canonical NF-kappaB signal transduction","31/2086","148/18870",0.000330508774702744,0.0115392328933172,NA,"EIF2AK2/LIME1/NOD2/LGALS9/IFI35/ACTN4/PYCARD/AKT1/PPP4C/HDAC7/ZC3H12A/MAP3K14/TRAF2/TRIM56/TRADD/RELB/TNF/IRAK1/BCL3/NFKB2/EP300/ILK/RELA/CALR/RIPK3/SPHK1/NLRP2/IL18/EDA/TLR7/NOD1",31
"GO:0030098","lymphocyte differentiation","71/2086","429/18870",0.000331438793741405,0.0115392328933172,NA,"RSAD2/JUNB/LGALS1/TCIRG1/CD74/LGALS9/TGFB1/PTPN6/RARA/SART1/PRDX2/VSIR/SLC4A2/ADAM8/ZMIZ1/NCAPH2/LYL1/ZBTB7B/CTSL/ZC3H12A/KAT2A/HDAC5/STK11/SMARCA4/BATF/PRELID1/JAK3/MFNG/PREX1/CLPTM1/IL12RB1/IRF1/LFNG/GAS6/IL4R/RELB/SMARCD3/BAX/USP44/ARMC5/BCL3/BAD/LRRC8A/MEN1/FANCA/CD4/EP300/BAK1/KLHL25/PTK2B/ACTB/RIPK3/SASH3/PIK3CD/VAV1/SMARCD2/AP3D1/NFKBID/AXL/CD79B/FUT7/TPD52/RUNX3/ADA/IL18/IL4I1/SOCS1/ITPKB/SOCS3/BTN2A2/CLCF1",71
"GO:0046637","regulation of alpha-beta T cell differentiation","19/2086","74/18870",0.000332389698137142,0.0115392328933172,NA,"JUNB/LGALS9/RARA/SLC4A2/ZBTB7B/ZC3H12A/BATF/JAK3/IL12RB1/IL4R/KLHL25/SASH3/AP3D1/NFKBID/RUNX3/ADA/IL18/SOCS1/ITPKB",19
"GO:0006887","exocytosis","60/2086","349/18870",0.000342326215113362,0.0117820431726486,NA,"RAB15/PCLO/STXBP5L/NKG7/CORO1A/SYTL1/OTOF/LAT/RAC2/UNC13D/LLGL2/LGALS9/SDF4/WASHC1/SCRIB/GAB2/ITGB2/SYNGR2/GIT1/MYO1G/DVL1/ATP13A2/PIP5K1C/MICAL1/NOTCH1/STXBP2/HGS/WASH3P/LLGL1/GNAI2/RAB11FIP5/BCR/NAPA/RAB11B/VPS18/IL4R/MYH9/CDK16/HLA-F/SPHK2/DNAJC5/TPCN2/EXOC7/WASH6P/CHMP2A/STX4/PIK3CD/FES/RAB44/MICAL3/CCL8/ARHGAP17/STX1A/SYT1/EXOC3L1/SYNGR1/ZP3/SMPD3/CEACAM1/RPH3A",60
"GO:0002830","positive regulation of type 2 immune response","8/2086","18/18870",0.000346364214026465,0.0117820431726486,NA,"RSAD2/CD74/NOD2/RARA/CD81/IL4R/IL18/IDO1",8
"GO:0002275","myeloid cell activation involved in immune response","23/2086","98/18870",0.000347981802750656,0.0117820431726486,NA,"GRN/LAT/RAC2/SBNO2/UNC13D/LGALS9/PTPN6/GAB2/ITGB2/IFI35/PYCARD/TREX1/STXBP2/BCR/IL4R/TNF/TICAM1/SPHK2/STX4/PIK3CD/FES/RAB44/PRKCE",23
"GO:0032418","lysosome localization","21/2086","86/18870",0.000349424835868562,0.0117820431726486,NA,"LAT/RAC2/UNC13D/LGALS9/GAB2/PLEKHM2/RAB34/STXBP2/TFEB/KLC2/PLEKHM1/BLOC1S1/HPS6/IL4R/MYH9/DEF8/SPHK2/BORCS6/PIK3CD/FES/RAB44",21
"GO:1990849","vacuolar localization","21/2086","86/18870",0.000349424835868562,0.0117820431726486,NA,"LAT/RAC2/UNC13D/LGALS9/GAB2/PLEKHM2/RAB34/STXBP2/TFEB/KLC2/PLEKHM1/BLOC1S1/HPS6/IL4R/MYH9/DEF8/SPHK2/BORCS6/PIK3CD/FES/RAB44",21
"GO:0001783","B cell apoptotic process","10/2086","27/18870",0.0003811230629584,0.0126330452563668,NA,"PKN1/MIF/CD74/PDCD1/HSH2D/NOC2L/BAX/BAK1/ADA/ORMDL3",10
"GO:0032740","positive regulation of interleukin-17 production","10/2086","27/18870",0.0003811230629584,0.0126330452563668,NA,"NOD2/ARID5A/TGFB1/OSM/SLC7A5/ZBTB7B/TYK2/CARD9/SPHK1/IL18",10
"GO:0046339","diacylglycerol metabolic process","10/2086","27/18870",0.0003811230629584,0.0126330452563668,NA,"DGKZ/PNPLA2/DGKQ/DGAT1/DAGLB/DAGLA/PLA2G15/PLB1/PGS1/AVIL",10
"GO:0051258","protein polymerization","51/2086","286/18870",0.000385842341787896,0.0126802857185276,NA,"HSPA1B/CORO1A/CORO7/INF2/CAPG/PSTPIP1/HSPA1A/GPX4/BIN1/TUBGCP6/TWF2/GIT1/PYCARD/CDC42EP2/SSNA1/FLII/COTL1/WAS/CSNK1D/CCDC57/VASP/PREX1/SPTBN5/VILL/TRIOBP/PFN1/PLEKHG2/SSH3/MLST8/NUMA1/TUBA1A/ARL2/EVL/TMSB10/UBE2S/TBCD/PTK2B/EML2/BAIAP2/TPPP/CHMP2A/FES/TPPP3/SPTAN1/TRPV4/TUBGCP2/HAUS7/GAS7/PRKCE/TMOD2/AVIL",51
"GO:1903829","positive regulation of protein localization","77/2086","476/18870",0.000388953148572596,0.0126802857185276,NA,"FLNA/LRP1/ABCA7/RAC2/ADORA2A/ABHD17A/CROCC/TGFB1/VPS28/PLA2G6/ITGB2/TRIM28/MYO18A/RHOG/DVL1/ATP13A2/B3GAT3/RNF31/AKT1/ZDHHC8/ADAM8/PPP1R9B/TYK2/NR1H2/RIPOR1/ZC3H12A/PTPN23/NADK/CIB1/STK11/PLK3/CD81/KCNN4/CAPN10/OAZ1/PRKACA/RACK1/GAS6/CEP131/TNF/BAP1/FIS1/SREBF2/BAD/NUMA1/LRRC8A/BBC3/EP300/AKT2/PCK2/HYAL2/CLN3/ERGIC3/MYO1C/MCRS1/TESK1/HRAS/SIRT6/MEPCE/STX4/DDRGK1/EPHB2/SRC/CLSTN3/GNA11/USP36/EMD/MAVS/ORMDL3/CEP250/CHP1/CD2AP/SMAD3/DTX3L/PRKCE/ATP2B4/ABAT",77
"GO:0045621","positive regulation of lymphocyte differentiation","28/2086","130/18870",0.0003906600663276,0.0126802857185276,NA,"CD74/LGALS9/RARA/SART1/VSIR/ADAM8/ZMIZ1/ZBTB7B/SMARCA4/IL12RB1/GAS6/IL4R/SMARCD3/BAD/KLHL25/ACTB/SASH3/SMARCD2/AP3D1/NFKBID/AXL/RUNX3/ADA/IL18/IL4I1/SOCS1/ITPKB/BTN2A2",28
"GO:0071216","cellular response to biotic stimulus","48/2086","265/18870",0.000391923109493382,0.0126802857185276,NA,"CMPK2/SIGIRR/MIF/SBNO2/TSPO/NOD2/GSTP1/ARID5A/TNFRSF1B/PLSCR3/RARA/GIT1/PYCARD/PRDX2/AKT1/NOTCH1/SLC7A5/ZC3H12A/HDAC5/MAP2K3/IRF3/MAPK3/TNIP1/CACTIN/BCR/HSF1/UPF1/TNF/TICAM1/MAP2K7/IRAK1/RELA/TNIP2/PRPF8/MUS81/EPHB2/SRC/AXL/NR1D1/STAP1/CXCL3/NFKBIB/NFKBIL1/GFER/GBP3/TRIM5/CHMP5/PRKCE",48
"GO:0022409","positive regulation of cell-cell adhesion","56/2086","322/18870",0.00039543450308605,0.0126802857185276,NA,"LGALS1/CORO1A/HLA-DPB1/CCDC88B/CD74/RASAL3/NOD2/LGALS9/CSK/PIEZO1/PTPN6/ITGB2/RARA/SART1/PYCARD/VSIR/AKT1/TNFRSF14/ADAM8/ZMIZ1/FCHO1/ZBTB7B/TYK2/PTPN23/SMARCA4/CD81/IL12RB1/IL4R/SMARCD3/TNF/FLOT2/IRAK1/BAD/CD4/KLHL25/ACTB/FLOT1/RELA/SASH3/VAV1/SMARCD2/AP3D1/DHPS/SRC/NFKBID/FUT7/RUNX3/ADA/IL18/IL4I1/ZP3/SOCS1/EFNB1/ITPKB/GCNT2/BTN2A2",56
"GO:0002181","cytoplasmic translation","32/2086","156/18870",0.000395515985425355,0.0126802857185276,NA,"RPS17/RPL36/RPS15/RPS28/RPL8/RPS9/RPS5/RPL28/RPL13/RPL18A/RPS2/RPLP1/RPS19/RPL35/FAU/RPL18/EIF3G/UBA52/RPS11/RPL10/RPS10/RPLP2/RACK1/EIF3CL/RPL29/RPL9/RPL7A/RPL21/PKM/RPS3A/EIF3K/RPS18",32
"GO:2000106","regulation of leukocyte apoptotic process","22/2086","93/18870",0.000412076396696974,0.0130937094470201,NA,"IRF7/MIF/CD74/NOD2/PDCD1/LGALS9/HSH2D/PRKD2/ADAM8/PRELID1/JAK3/NOC2L/GAS6/BAX/BCL3/RIPK3/PIK3CD/AXL/ADA/ORMDL3/ITPKB/IDO1",22
"GO:0002230","positive regulation of defense response to virus by host","11/2086","32/18870",0.00041510652073389,0.0130937094470201,NA,"PYCARD/ZC3H12A/IL12RB1/PQBP1/ZDHHC1/TRIM22/MAVS/AIM2/STAT1/APOBEC3G/DTX3L",11
"GO:2000316","regulation of T-helper 17 type immune response","11/2086","32/18870",0.00041510652073389,0.0130937094470201,NA,"JUNB/ARID5A/ZBTB7B/TYK2/ZC3H12A/BATF/IL12RB1/IL27RA/CARD9/EPHB2/NFKBID",11
"GO:0010508","positive regulation of autophagy","31/2086","150/18870",0.000422349623536444,0.0132509371191889,NA,"NOD2/ATG2A/PLEKHF1/USP20/RNF31/TFEB/ZC3H12A/ULK1/TOM1/STK11/TSC2/PLK3/MAPK3/WDR24/TPCN1/NPRL3/TICAM1/SUPT5H/BAD/CDK16/ATG101/FYCO1/ADRB2/RUFY4/TRIM22/ORMDL3/GPSM1/ENDOG/TRIM5/NOD1/TRIM38",31
"GO:1902903","regulation of supramolecular fiber organization","65/2086","389/18870",0.000444767822104897,0.0138800681504757,NA,"HSPA1B/FLNA/CORO1A/RHPN1/CAPG/HSPA1A/BIN1/WASHC1/CORO1B/TWF2/ARAP1/SH3BP1/GIT1/GPX1/PYCARD/CDC42EP2/SORBS3/RHOC/MAP1S/FLII/RNH1/COTL1/WASH3P/WAS/CIB1/KATNB1/VASP/FHOD1/DAPK3/PREX1/GMFB/SPTBN5/LDLR/VILL/LIMK1/TRIOBP/PFN1/PPM1F/PXN/PLEKHG2/SSH3/MLST8/NUMA1/SLC9A1/ARL2/EVL/TMSB10/ARHGEF18/TBCD/PTK2B/TESK1/EML2/BAIAP2/WASH6P/COLGALT1/FES/PICK1/SPTAN1/TRPV4/HAUS7/SMAD3/PRKCE/TMOD2/AVIL/WASHC2A",65
"GO:0043124","negative regulation of canonical NF-kappaB signal transduction","15/2086","53/18870",0.000449588880035317,0.0139562854982392,NA,"PER1/GSTP1/USP20/PYCARD/ZC3H12A/NLRP6/TNIP1/CACTIN/CCDC22/CARD19/MAPKBP1/NLRX1/NR1D1/STAT1/TRIM59",15
