"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001914","regulation of T cell mediated cytotoxicity","13/1062","50/18870",2.66772209891632e-06,8.69150446795082e-05,NA,"HLA-C/CD1C/HLA-DRB1/FCGR2B/HLA-A/NECTIN2/HLA-B/HLA-F/IL12RB1/TAP2/B2M/CEACAM1/MICA",13
"GO:0046637","regulation of alpha-beta T cell differentiation","16/1062","74/18870",2.77005956470571e-06,8.96955483589983e-05,NA,"SMAD7/PRKCZ/ZBTB16/LGALS9/IFNG/IRF4/HLA-DRB1/LILRB4/ADA/IL2RG/NFKBIZ/RIPK2/IL12RB1/CD83/PRDM1/ZC3H12A",16
"GO:0051250","negative regulation of lymphocyte activation","26/1062","169/18870",2.8441785434971e-06,9.1533989954742e-05,NA,"TNFRSF13B/IL2RA/SMAD7/LGALS9/LAG3/HLA-DRB1/FCGR2B/LILRB4/AXL/IDO1/IRF1/CD274/IL4I1/HLA-F/GPNMB/PDCD1LG2/CD300A/TNFAIP3/CD74/PTPN22/CEACAM1/ZC3H12A/BTN2A2/MICA/ATM/MDK",26
"GO:0032735","positive regulation of interleukin-12 production","12/1062","43/18870",2.86629286407739e-06,9.16866287066694e-05,NA,"LGALS9/IFNG/MAPK11/PLCB1/TLR3/CD40/IDO1/IRF1/RIPK2/IRF5/UNC93B1/MDK",12
"GO:0050866","negative regulation of cell activation","31/1062","223/18870",3.00659231371817e-06,9.55951459747259e-05,NA,"TNFRSF13B/LDLR/IL2RA/SMAD7/LGALS9/LAG3/SERPINE2/SYT11/HLA-DRB1/FCGR2B/LILRB4/AXL/IDO1/IRF1/CD274/IL31RA/IL4I1/HLA-F/GPNMB/PDCD1LG2/CD300A/THBD/TNFAIP3/CD74/PTPN22/CEACAM1/ZC3H12A/BTN2A2/MICA/ATM/MDK",31
"GO:0051235","maintenance of location","42/1062","350/18870",3.04485933535341e-06,9.62321411496724e-05,NA,"ASPM/CXCL10/CPT1A/CLIC2/DBN1/GSTM2/STARD4/MCOLN2/PLCB1/TWF1/MCOLN3/MSR1/FFAR2/CXCL11/CCR5/ABCA1/PML/RNF213/NPC2/INSIG1/CAMK2D/P2RY6/SQLE/ACACB/CXCL9/LPL/NRIP1/CALR/TMSB10/NFKBIE/TSPO/ERO1A/TMSB4X/ZC3H12A/SP100/TTC39B/PRKCE/GAA/ABCG1/ITPR1/RANGAP1/TRPM2",42
"GO:0002695","negative regulation of leukocyte activation","29/1062","202/18870",3.25063090909773e-06,0.00010132825743023,NA,"TNFRSF13B/LDLR/IL2RA/SMAD7/LGALS9/LAG3/SYT11/HLA-DRB1/FCGR2B/LILRB4/AXL/IDO1/IRF1/CD274/IL31RA/IL4I1/HLA-F/GPNMB/PDCD1LG2/CD300A/TNFAIP3/CD74/PTPN22/CEACAM1/ZC3H12A/BTN2A2/MICA/ATM/MDK",29
"GO:0032607","interferon-alpha production","10/1062","30/18870",3.26369908358074e-06,0.00010132825743023,NA,"LILRA4/IRF7/STAT1/TLR3/IFIH1/TLR7/RIPK2/MAVS/IRF5/NMI",10
"GO:0032647","regulation of interferon-alpha production","10/1062","30/18870",3.26369908358074e-06,0.00010132825743023,NA,"LILRA4/IRF7/STAT1/TLR3/IFIH1/TLR7/RIPK2/MAVS/IRF5/NMI",10
"GO:0006213","pyrimidine nucleoside metabolic process","9/1062","24/18870",3.31945586002298e-06,0.000102456655141528,NA,"TYMP/APOBEC3H/APOBEC3B/APOBEC3A/NT5C3A/APOBEC3C/APOBEC3G/APOBEC3F/APOBEC3D",9
"GO:0031341","regulation of cell killing","20/1062","111/18870",3.42426519415617e-06,0.000103869377556071,NA,"HLA-C/CD1C/LGALS9/IFNG/LAG3/HLA-DRB1/FCGR2B/HLA-A/NECTIN2/CX3CR1/HLA-B/HLA-F/STAP1/DNASE1/IL12RB1/TAP2/B2M/SERPINB9/CEACAM1/MICA",20
"GO:0032611","interleukin-1 beta production","20/1062","111/18870",3.42426519415617e-06,0.000103869377556071,NA,"AIM2/LGALS9/IFNG/GBP5/APP/LILRB4/CX3CR1/PML/MYD88/RIPK2/JAK2/LPL/ELF4/IFI16/TNFAIP3/CARD16/SMAD3/CASP1/ZC3H12A/NOD1",20
"GO:0032651","regulation of interleukin-1 beta production","20/1062","111/18870",3.42426519415617e-06,0.000103869377556071,NA,"AIM2/LGALS9/IFNG/GBP5/APP/LILRB4/CX3CR1/PML/MYD88/RIPK2/JAK2/LPL/ELF4/IFI16/TNFAIP3/CARD16/SMAD3/CASP1/ZC3H12A/NOD1",20
"GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","11/1062","37/18870",3.75934230433192e-06,0.000113381763898651,NA,"HLA-DQA2/HLA-DRB1/FCGR2B/CTSL/HLA-DQB2/B2M/CD74/HLA-DOB/HLA-DMA/UNC93B1/IFI30",11
"GO:0046131","pyrimidine ribonucleoside metabolic process","7/1062","14/18870",4.24347164307051e-06,0.000125848690926052,NA,"APOBEC3H/APOBEC3B/APOBEC3A/APOBEC3C/APOBEC3G/APOBEC3F/APOBEC3D",7
"GO:0046133","pyrimidine ribonucleoside catabolic process","7/1062","14/18870",4.24347164307051e-06,0.000125848690926052,NA,"APOBEC3H/APOBEC3B/APOBEC3A/APOBEC3C/APOBEC3G/APOBEC3F/APOBEC3D",7
"GO:0045091","regulation of single stranded viral RNA replication via double stranded DNA intermediate","8/1062","19/18870",4.24423398727495e-06,0.000125848690926052,NA,"TOP2A/APOBEC3H/APOBEC3B/APOBEC3A/APOBEC3C/APOBEC3G/APOBEC3F/APOBEC3D",8
"GO:0030217","T cell differentiation","38/1062","307/18870",4.28813483042238e-06,0.000126440087346197,NA,"RSAD2/CD27/TNFSF9/IL2RA/SMAD7/IL7/PRKCZ/ZBTB16/LGALS9/IFNG/DUSP10/IRF4/LAG3/CDK6/BMI1/HLA-DRB1/LILRB4/CTSL/IRF1/ADA/IL4I1/IL2RG/NFKBIZ/RIPK2/IL15/IL12RB1/B2M/CD83/CD74/PRDM1/FANCA/PTPN22/SMARCD3/ZC3H12A/PRKDC/BTN2A2/TNFRSF9/MDK",38
"GO:0006935","chemotaxis","51/1062","468/18870",4.80263879657373e-06,0.000140394211455656,NA,"TYMP/JAM3/FPR3/CXCL10/SEMA3A/LGALS9/JAML/SEMA3G/ITGA1/FFAR2/CCL2/PROK2/CCR1/CX3CR1/CXCL11/CCR5/CMTM2/CSF1/GAS6/PTPRO/CCL8/DOCK4/ITGA9/GPNMB/P2RY12/STAP1/CXCL3/DAPK2/CXCL9/PTK2/HSD3B7/P2RX4/ENPP2/CALR/ANGPT1/C3AR1/TNFAIP6/CD74/SMAD3/CYSLTR1/PLEC/PDE4B/PPM1F/TMSB4X/BMPR2/CCRL2/PRKD2/SEMA3C/TRPM2/CMTM3/MDK",51
"GO:0042100","B cell proliferation","19/1062","104/18870",4.83672353336506e-06,0.000140394211455656,NA,"TNFRSF13B/EPHB2/IL7/CD70/BMI1/CD38/CDKN1A/FCGR2B/CD40/IRS2/TNFSF13B/PRLR/ADA/NFKBIZ/CD300A/CD74/GAPT/TICAM1/ATM",19
"GO:0030890","positive regulation of B cell proliferation","12/1062","45/18870",4.84117970536746e-06,0.000140394211455656,NA,"EPHB2/IL7/BMI1/CD38/CDKN1A/CD40/IRS2/TNFSF13B/PRLR/ADA/CD74/TICAM1",12
"GO:0042330","taxis","51/1062","470/18870",5.42040482442489e-06,0.000156332768651992,NA,"TYMP/JAM3/FPR3/CXCL10/SEMA3A/LGALS9/JAML/SEMA3G/ITGA1/FFAR2/CCL2/PROK2/CCR1/CX3CR1/CXCL11/CCR5/CMTM2/CSF1/GAS6/PTPRO/CCL8/DOCK4/ITGA9/GPNMB/P2RY12/STAP1/CXCL3/DAPK2/CXCL9/PTK2/HSD3B7/P2RX4/ENPP2/CALR/ANGPT1/C3AR1/TNFAIP6/CD74/SMAD3/CYSLTR1/PLEC/PDE4B/PPM1F/TMSB4X/BMPR2/CCRL2/PRKD2/SEMA3C/TRPM2/CMTM3/MDK",51
"GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","21/1062","124/18870",5.46816473568025e-06,0.000156853116711524,NA,"RSAD2/HLA-C/CD1C/PRKCZ/HLA-DRB1/FCGR1A/HLA-A/NECTIN2/CD40/TNFSF13B/HLA-B/ADA/CD274/NFKBIZ/HLA-F/RIPK2/JAK2/IL12RB1/TAP2/B2M/MICA",21
"GO:0062207","regulation of pattern recognition receptor signaling pathway","23/1062","145/18870",6.22911202789443e-06,0.000177714882612037,NA,"RSAD2/OASL/LILRA4/IRF7/DDX60/EIF2AK2/IFI35/ZCCHC3/DHX58/HSPA1B/GBP5/IRF4/SRC/IRF1/MYD88/BIRC3/GBP2/LGR4/MAVS/CD300A/TNFAIP3/PTPN22/TICAM2",23
"GO:0039692","single stranded viral RNA replication via double stranded DNA intermediate","8/1062","20/18870",6.72481881500989e-06,0.000190825772610872,NA,"TOP2A/APOBEC3H/APOBEC3B/APOBEC3A/APOBEC3C/APOBEC3G/APOBEC3F/APOBEC3D",8
"GO:0098586","cellular response to virus","17/1062","88/18870",6.9417827724084e-06,0.000195929034613752,NA,"IFI6/OAS1/CXCL10/LGALS9/IFNG/MAPK11/TLR3/IFIH1/IFNLR1/TLR7/JAK2/CALR/SMAD3/IRF5/TRIM6/HIF1A/ZC3H12A",17
"GO:0002702","positive regulation of production of molecular mediator of immune response","22/1062","136/18870",7.11891460603559e-06,0.000199859740907744,NA,"RSAD2/EPHB2/PRKCZ/TLR3/DNAJB9/FFAR2/HLA-A/TLR7/CD40/FFAR3/MYD88/HLA-F/RIPK2/MAVS/B2M/CD74/IRF5/PTPN22/TRIM6/TICAM2/NOD1/TICAM1",22
"GO:0001911","negative regulation of leukocyte mediated cytotoxicity","9/1062","26/18870",7.16147880700965e-06,0.00019999092668464,NA,"LGALS9/FCGR2B/HLA-A/CX3CR1/HLA-B/HLA-F/SERPINB9/CEACAM1/MICA",9
"GO:0051091","positive regulation of DNA-binding transcription factor activity","32/1062","244/18870",7.30226740400041e-06,0.000202849301885864,NA,"EIF2AK2/AIM2/MID2/PRKCZ/HSPA1B/RTKN2/LGALS9/TRIM25/APP/JUP/CLU/CD40/ARID5B/CX3CR1/PPARGC1A/MYD88/TRIM22/RIPK2/PPARGC1B/TRIM14/MAVS/TRIM21/TRIM5/CARD16/SMAD3/TRIM6/TICAM2/NOD1/TRIM38/PRKD2/TICAM1/RBCK1",32
"GO:0001916","positive regulation of T cell mediated cytotoxicity","11/1062","40/18870",8.69910377925697e-06,0.000240386752601667,NA,"HLA-C/CD1C/HLA-DRB1/HLA-A/NECTIN2/HLA-B/HLA-F/IL12RB1/TAP2/B2M/MICA",11
"GO:0046635","positive regulation of alpha-beta T cell activation","15/1062","72/18870",9.14466670280158e-06,0.000250341935878162,NA,"PRKCZ/ZBTB16/LGALS9/IFNG/HLA-DRB1/HLA-A/LILRB4/ADA/IL2RG/NFKBIZ/RIPK2/JAK2/IL12RB1/CD83/PTPN22",15
"GO:0002709","regulation of T cell mediated immunity","18/1062","99/18870",9.15422387731816e-06,0.000250341935878162,NA,"RSAD2/HLA-C/CD1C/SMAD7/PRKCZ/HLA-DRB1/FCGR2B/HLA-A/LILRB4/NECTIN2/HLA-B/IL4I1/HLA-F/IL12RB1/TAP2/B2M/CEACAM1/MICA",18
"GO:0006909","phagocytosis","31/1062","237/18870",1.06505074989833e-05,0.000289759683400176,NA,"LDLR/XKR4/PLSCR1/IFNG/SYT11/ITGB1/MSR1/FCGR1A/CCL2/C2/FCGR2B/SRC/AXL/TGM2/ABCA1/MYD88/GAS6/RAB39A/IL2RG/STAP1/IL15/COLEC12/P2RY6/PTK2/CD300A/CALR/TREX1/LIMK1/TICAM2/PRKCE/RUBCN",31
"GO:0031589","cell-substrate adhesion","41/1062","356/18870",1.09314709835647e-05,0.000295878481288486,NA,"SIGLEC1/CARMIL1/JAM3/FBLN2/VCL/ONECUT2/PPFIA2/NEXMIF/PRKCZ/ACTN1/GBP1/CDK6/ITGA1/ITGB1/JUP/SRC/AXL/ITGB7/RRAS/CSF1/PKP2/GAS6/PTPRO/ITGA9/JAK2/PTK2/CASS4/CALR/ANGPT1/VWF/ITGA4/SMAD3/RIN2/DISC1/PPM1F/ITGB4/SPOCK2/GCNT2/PRKCE/WHAMM/MDK",41
"GO:0002703","regulation of leukocyte mediated immunity","32/1062","249/18870",1.11469288729939e-05,0.000299596559347183,NA,"RSAD2/HLA-C/CD1C/SMAD7/PRKCZ/LGALS9/LAG3/TLR3/HLA-DRB1/FCGR1A/FCGR2B/HLA-A/LILRB4/NECTIN2/CD40/CX3CR1/HLA-B/IL4I1/BST2/HLA-F/STAP1/DNASE1/IL12RB1/TAP2/MAVS/CD300A/B2M/SERPINB9/CEACAM1/TICAM2/TICAM1/MICA",32
"GO:0051090","regulation of DNA-binding transcription factor activity","45/1062","406/18870",1.11823649472139e-05,0.000299596559347183,NA,"EIF2AK2/AIM2/SMAD7/MID2/PTGIS/PRKCZ/HSPA1B/RTKN2/LGALS9/TRIM25/APP/JUP/PARP10/SIK1/CLU/TCF7L2/CD40/ARID5B/CX3CR1/NLRC5/PPARGC1A/MYD88/TRIM22/RIPK2/PPARGC1B/TRIM14/MAVS/CHP1/TRIM21/TRIM5/TNFAIP3/CARD16/SMAD3/NFKBIE/TRIM6/CYP1B1/TICAM2/TMSB4X/ZC3H12A/NOD1/SP100/TRIM38/PRKD2/TICAM1/RBCK1",45
"GO:0070555","response to interleukin-1","22/1062","140/18870",1.14746570963843e-05,0.000305091396589596,NA,"PTGIS/LGALS9/GBP1/MAPK11/PLCB1/CD38/AKAP12/APP/ZBP1/IL1R2/CCL2/SRC/CD40/IL1RN/KMO/MYD88/GBP2/CCL8/GBP3/RIPK2/HIF1A/ZC3H12A",22
"GO:1901658","glycosyl compound catabolic process","10/1062","34/18870",1.15903625884734e-05,0.000305091396589596,NA,"APOBEC3H/APOBEC3B/APOBEC3A/ADA/ENPP4/ADA2/APOBEC3C/APOBEC3G/APOBEC3F/APOBEC3D",10
"GO:0071346","cellular response to type II interferon","20/1062","120/18870",1.16305947252182e-05,0.000305091396589596,NA,"STAT1/PARP9/GBP4/LGALS9/IFNG/GBP1/GBP5/TLR3/PARP14/CCL2/IRF1/NLRC5/GBP2/CCL8/GBP3/JAK2/IL12RB1/GBP6/CASP1/SP100",20
"GO:0002821","positive regulation of adaptive immune response","21/1062","130/18870",1.16764801271501e-05,0.000305091396589596,NA,"RSAD2/HLA-C/CD1C/PRKCZ/HLA-DRB1/FCGR1A/HLA-A/NECTIN2/CD40/TNFSF13B/HLA-B/ADA/CD274/NFKBIZ/HLA-F/RIPK2/JAK2/IL12RB1/TAP2/B2M/MICA",21
"GO:0050864","regulation of B cell activation","21/1062","130/18870",1.16764801271501e-05,0.000305091396589596,NA,"CD27/TNFRSF13B/EPHB2/IL7/THEMIS2/BMI1/CD38/CDKN1A/FCGR2B/CD40/IRS2/TNFSF13B/PRLR/ADA/IL4I1/IL2RG/CD300A/TNFAIP3/CD74/TICAM1/ATM",21
"GO:0045869","negative regulation of single stranded viral RNA replication via double stranded DNA intermediate","7/1062","16/18870",1.28021702190272e-05,0.000331224776549145,NA,"APOBEC3H/APOBEC3B/APOBEC3A/APOBEC3C/APOBEC3G/APOBEC3F/APOBEC3D",7
"GO:0046135","pyrimidine nucleoside catabolic process","7/1062","16/18870",1.28021702190272e-05,0.000331224776549145,NA,"APOBEC3H/APOBEC3B/APOBEC3A/APOBEC3C/APOBEC3G/APOBEC3F/APOBEC3D",7
"GO:0071887","leukocyte apoptotic process","20/1062","121/18870",1.32084688918787e-05,0.000340069750299199,NA,"CD27/IRF7/IL2RA/LGALS9/HSH2D/FAS/AXL/CTSL/IRS2/IDO1/CCR5/ADA/CD274/GAS6/NFKBIZ/BAK1/CASP7/CD74/HIF1A/PRKD2",20
"GO:0050729","positive regulation of inflammatory response","23/1062","152/18870",1.38336595509088e-05,0.000354437160726682,NA,"LDLR/AIM2/IFI35/PTGER3/IFNG/TLR3/APP/ZBP1/FCGR1A/FFAR2/TLR7/IDO1/ALOX5AP/FFAR3/NFKBIZ/STAP1/IL15/LPL/NKG7/CEBPA/NMI/CASP1/MDK",23
"GO:0042832","defense response to protozoan","9/1062","28/18870",1.42935867751811e-05,0.000362699764420221,NA,"GBP4/GBP1/IRF4/BATF2/CD40/MYD88/GBP2/NKG7/GBP6",9
"GO:1903901","negative regulation of viral life cycle","9/1062","28/18870",1.42935867751811e-05,0.000362699764420221,NA,"IFITM1/LY6E/MID2/TRIM25/TRIM59/IFITM3/IFITM2/BST2/TRIM5",9
"GO:0019674","NAD metabolic process","11/1062","42/18870",1.45207499902289e-05,0.00036670104520779,NA,"PARP9/PTGIS/CD38/ME1/PARP10/IDO1/KMO/PC/LDHB/NADK/NMRK1",11
"GO:0009119","ribonucleoside metabolic process","10/1062","35/18870",1.54123432591395e-05,0.000385446827030856,NA,"APOBEC3H/APOBEC3B/APOBEC3A/ADA/ENPP4/ADA2/APOBEC3C/APOBEC3G/APOBEC3F/APOBEC3D",10
"GO:0060339","negative regulation of type I interferon-mediated signaling pathway","8/1062","22/18870",1.54298591019654e-05,0.000385446827030856,NA,"ISG15/OAS3/USP18/OAS1/STAT2/NLRC5/TREX1/SAMHD1",8
"GO:0032024","positive regulation of insulin secretion","16/1062","84/18870",1.54821385620579e-05,0.000385446827030856,NA,"BAIAP3/SYBU/PFKM/PLCB1/CD38/HLA-DRB1/FFAR2/TCF7L2/IRS2/JAK2/PCK2/HIF1A/PRKCE/ABAT/ITPR1/NADK",16
"GO:0042113","B cell activation","34/1062","278/18870",1.74242766129874e-05,0.000431189251039618,NA,"CD27/TNFRSF13B/EPHB2/IL7/CD70/THEMIS2/HDAC9/BMI1/CD38/KLF6/ITGB1/DNAJB9/CDKN1A/FCGR2B/CD79B/CD40/IRS2/TNFSF13B/PRLR/ADA/IL4I1/BST2/IL2RG/NFKBIZ/BAK1/CD300A/TNFAIP3/ITGA4/CD74/GAPT/NBN/PRKDC/TICAM1/ATM",34
"GO:0002440","production of molecular mediator of immune response","37/1062","314/18870",1.74828533009622e-05,0.000431189251039618,NA,"RSAD2/EPHB2/SMAD7/PRKCZ/TRAV19/TLR3/DNAJB9/FFAR2/FCGR2B/HLA-A/LILRB4/TLR7/AXL/CD40/FFAR3/MYD88/BST2/NFKBIZ/HLA-F/RIPK2/UBE2J1/MAVS/B2M/ANGPT1/TREX1/SAMHD1/CD74/IRF5/GAPT/PTPN22/TRIM6/NBN/TICAM2/NOD1/PRKDC/TICAM1/POLB",37
"GO:0032814","regulation of natural killer cell activation","11/1062","43/18870",1.85269696273434e-05,0.000454815561363342,NA,"FCGR3A/AXL/GAS6/HLA-F/IL15/JAK2/PRDM1/PTPN22/TICAM2/TICAM1/MICA",11
"GO:0031342","negative regulation of cell killing","9/1062","29/18870",1.96947385093897e-05,0.000481244582650736,NA,"LGALS9/FCGR2B/HLA-A/CX3CR1/HLA-B/HLA-F/SERPINB9/CEACAM1/MICA",9
"GO:0034154","toll-like receptor 7 signaling pathway","6/1062","12/18870",2.15869689494549e-05,0.000525050793157709,NA,"RSAD2/LILRA4/TLR7/PTPN22/UNC93B1/PIK3AP1",6
"GO:0045591","positive regulation of regulatory T cell differentiation","8/1062","23/18870",2.24945382212478e-05,0.000542128642610712,NA,"LGALS9/IFNG/DUSP10/HLA-DRB1/LILRB4/IL4I1/IL2RG/BTN2A2",8
"GO:0046597","negative regulation of viral entry into host cell","8/1062","23/18870",2.24945382212478e-05,0.000542128642610712,NA,"IFITM1/LY6E/MID2/TRIM25/TRIM59/IFITM3/IFITM2/TRIM5",8
"GO:0001913","T cell mediated cytotoxicity","13/1062","60/18870",2.29950704333237e-05,0.000551672644304921,NA,"HLA-C/CD1C/HLA-DRB1/FCGR2B/HLA-A/NECTIN2/HLA-B/HLA-F/IL12RB1/TAP2/B2M/CEACAM1/MICA",13
"GO:0002269","leukocyte activation involved in inflammatory response","12/1062","52/18870",2.41155530983724e-05,0.000573341843482926,NA,"LDLR/IFNG/TLR3/SYT11/APP/C1QA/CLU/CX3CR1/MYD88/STAP1/JAK2/ATM",12
"GO:0046638","positive regulation of alpha-beta T cell differentiation","12/1062","52/18870",2.41155530983724e-05,0.000573341843482926,NA,"PRKCZ/ZBTB16/LGALS9/IFNG/HLA-DRB1/LILRB4/ADA/IL2RG/NFKBIZ/RIPK2/IL12RB1/CD83",12
"GO:0002704","negative regulation of leukocyte mediated immunity","14/1062","69/18870",2.47990851338132e-05,0.000586948750386843,NA,"SMAD7/LGALS9/FCGR2B/HLA-A/LILRB4/CX3CR1/HLA-B/IL4I1/BST2/HLA-F/CD300A/SERPINB9/CEACAM1/MICA",14
"GO:0046209","nitric oxide metabolic process","15/1062","78/18870",2.51860192409283e-05,0.000593445578364372,NA,"PTGIS/IFNG/ZDHHC21/CLU/CX3CR1/JAK2/GCH1/DDAH2/P2RX4/SMAD3/TSPO/CYP1B1/ZC3H12A/ATP2B4/TICAM1",15
"GO:0070269","pyroptosis","10/1062","37/18870",2.63849934754691e-05,0.00061893331361567,NA,"IFI27/AIM2/GBP1/GBP5/ZBP1/GBP2/GBP3/TRIM21/CASP1/MAP3K20",10
"GO:2001057","reactive nitrogen species metabolic process","15/1062","79/18870",2.94921873745761e-05,0.000688760021960234,NA,"PTGIS/IFNG/ZDHHC21/CLU/CX3CR1/JAK2/GCH1/DDAH2/P2RX4/SMAD3/TSPO/CYP1B1/ZC3H12A/ATP2B4/TICAM1",15
"GO:0015833","peptide transport","32/1062","262/18870",3.13076643301135e-05,0.00072793767548167,NA,"BAIAP3/SMPD3/CPT1A/PCLO/SYBU/PFKM/IFNG/PLCB1/CD38/RAB8B/HLA-DRB1/FFAR2/PIM3/TCF7L2/IL1RN/IRS2/ABCA1/FFAR3/TAP1/EXOC3L1/JAK2/GABBR1/TAP2/PCK2/CD74/HIF1A/PTPRN2/PRKCE/CA2/ABAT/ITPR1/NADK",32
"GO:0032727","positive regulation of interferon-alpha production","8/1062","24/18870",3.20820794018603e-05,0.000739428886825409,NA,"IRF7/STAT1/TLR3/IFIH1/TLR7/RIPK2/MAVS/IRF5",8
"GO:0034138","toll-like receptor 3 signaling pathway","8/1062","24/18870",3.20820794018603e-05,0.000739428886825409,NA,"OAS1/TLR3/SRC/COLEC12/TNFAIP3/PTPN22/TICAM1/UNC93B1",8
"GO:0002428","antigen processing and presentation of peptide antigen via MHC class Ib","7/1062","18/18870",3.22381504278621e-05,0.000739795469383722,NA,"HLA-C/HLA-A/HLA-B/HLA-F/TAP2/B2M/MICA",7
"GO:0032731","positive regulation of interleukin-1 beta production","13/1062","62/18870",3.33024319311645e-05,0.000760910111396911,NA,"AIM2/LGALS9/IFNG/GBP5/APP/MYD88/RIPK2/JAK2/LPL/IFI16/SMAD3/CASP1/NOD1",13
"GO:0022408","negative regulation of cell-cell adhesion","27/1062","205/18870",3.42057823733372e-05,0.000778181548993421,NA,"IL2RA/SMAD7/TNR/NEXMIF/LGALS9/LAG3/SERPINE2/HLA-DRB1/FCGR2B/LILRB4/IL1RN/IDO1/IRF1/CD274/IL4I1/GPNMB/JAK2/PDCD1LG2/PTK2/CD300A/CD74/PTPN22/PPM1F/CEACAM1/ZC3H12A/BTN2A2/MDK",27
"GO:0030595","leukocyte chemotaxis","30/1062","240/18870",3.53542998375084e-05,0.000793972305767089,NA,"JAM3/CXCL10/LGALS9/JAML/ITGA1/FFAR2/CCL2/CCR1/CX3CR1/CXCL11/CCR5/CSF1/GAS6/PTPRO/CCL8/ITGA9/STAP1/CXCL3/DAPK2/CXCL9/PTK2/HSD3B7/CALR/C3AR1/TNFAIP6/CD74/PLEC/PDE4B/TRPM2/MDK",30
"GO:0032609","type II interferon production","19/1062","119/18870",3.55048293298314e-05,0.000793972305767089,NA,"ISG15/LGALS9/TLR3/HLA-DRB1/HLA-A/LILRB4/TLR7/AXL/CD274/GAS6/RIPK2/JAK2/PDCD1LG2/IL12RB1/PTPN22/PDE4B/BTN3A1/BTN3A2/ZC3H12A",19
"GO:0032649","regulation of type II interferon production","19/1062","119/18870",3.55048293298314e-05,0.000793972305767089,NA,"ISG15/LGALS9/TLR3/HLA-DRB1/HLA-A/LILRB4/TLR7/AXL/CD274/GAS6/RIPK2/JAK2/PDCD1LG2/IL12RB1/PTPN22/PDE4B/BTN3A1/BTN3A2/ZC3H12A",19
"GO:0001776","leukocyte homeostasis","18/1062","109/18870",3.56714634956254e-05,0.000793972305767089,NA,"TNFRSF13B/JAM3/AIM2/IL2RA/LGALS9/FAS/AXL/TNFSF13B/SLC40A1/ADA/CSF1/BAK1/SKIL/TNFAIP3/CD74/GAPT/PDE4B/HIF1A",18
"GO:0090277","positive regulation of peptide hormone secretion","18/1062","109/18870",3.56714634956254e-05,0.000793972305767089,NA,"BAIAP3/SYBU/PFKM/PLCB1/CD38/RAB8B/HLA-DRB1/FFAR2/TCF7L2/IRS2/JAK2/GABBR1/PCK2/HIF1A/PRKCE/ABAT/ITPR1/NADK",18
"GO:0001562","response to protozoan","9/1062","31/18870",3.58024647162878e-05,0.000793972305767089,NA,"GBP4/GBP1/IRF4/BATF2/CD40/MYD88/GBP2/NKG7/GBP6",9
"GO:0009116","nucleoside metabolic process","12/1062","55/18870",4.38547781693682e-05,0.000968474975639854,NA,"TYMP/APOBEC3H/APOBEC3B/APOBEC3A/ADA/ENPP4/ADA2/NT5C3A/APOBEC3C/APOBEC3G/APOBEC3F/APOBEC3D",12
"GO:0002475","antigen processing and presentation via MHC class Ib","8/1062","25/18870",4.48604401850844e-05,0.000986555847070315,NA,"HLA-C/CD1C/HLA-A/HLA-B/HLA-F/TAP2/B2M/MICA",8
"GO:0002793","positive regulation of peptide secretion","18/1062","111/18870",4.57732772445309e-05,0.00100245376471632,NA,"BAIAP3/SYBU/PFKM/PLCB1/CD38/RAB8B/HLA-DRB1/FFAR2/TCF7L2/IRS2/JAK2/GABBR1/PCK2/HIF1A/PRKCE/ABAT/ITPR1/NADK",18
"GO:0070227","lymphocyte apoptotic process","15/1062","82/18870",4.6548253277445e-05,0.00101521355701799,NA,"CD27/IL2RA/LGALS9/HSH2D/FAS/IRS2/IDO1/ADA/CD274/NFKBIZ/BAK1/CASP7/CD74/HIF1A/PRKD2",15
"GO:0032615","interleukin-12 production","13/1062","64/18870",4.74291256224304e-05,0.00102175887769464,NA,"LGALS9/IFNG/MAPK11/PLCB1/TLR3/CD40/IDO1/HLA-B/IRF1/RIPK2/IRF5/UNC93B1/MDK",13
"GO:0032655","regulation of interleukin-12 production","13/1062","64/18870",4.74291256224304e-05,0.00102175887769464,NA,"LGALS9/IFNG/MAPK11/PLCB1/TLR3/CD40/IDO1/HLA-B/IRF1/RIPK2/IRF5/UNC93B1/MDK",13
"GO:0062208","positive regulation of pattern recognition receptor signaling pathway","13/1062","64/18870",4.74291256224304e-05,0.00102175887769464,NA,"RSAD2/OASL/DDX60/IFI35/ZCCHC3/DHX58/HSPA1B/GBP5/MYD88/GBP2/MAVS/PTPN22/TICAM2",13
"GO:0006809","nitric oxide biosynthetic process","14/1062","73/18870",4.80703152381875e-05,0.0010313622919803,NA,"PTGIS/IFNG/CLU/CX3CR1/JAK2/GCH1/DDAH2/P2RX4/SMAD3/TSPO/CYP1B1/ZC3H12A/ATP2B4/TICAM1",14
"GO:0002281","macrophage activation involved in immune response","7/1062","19/18870",4.85679350182045e-05,0.00103782008512584,NA,"IFI35/IFNG/CX3CR1/TREX1/NMI/PRKCE/TICAM1",7
